date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:43:40	86658/86658	---M--	200	added ('OK')	text/javascript	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/js/jquery.min.js	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/js/jquery.min.js	(from http://44.203.154.21:8000/)
00:43:41	1311/1311	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2007:43:41%20GMT	http://44.203.154.21:8000/message/	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/message/index.html	(from http://44.203.154.21:8000/)
00:43:43	7083/7083	---M--	200	added ('OK')	text/javascript	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/js/jquery-migrate-3.0.0.js	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/js/jquery-migrate-3.0.0.js	(from http://44.203.154.21:8000/)
00:43:49	30926/30926	---M--	200	added ('OK')	text/javascript	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/js/jquery-ui.min.js	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/js/jquery-ui.min.js	(from http://44.203.154.21:8000/)
00:43:50	2297/2297	---M--	200	added ('OK')	text/javascript	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/js/easing.js	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/js/easing.js	(from http://44.203.154.21:8000/)
00:43:51	1489/1489	---M--	200	added ('OK')	text/javascript	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/js/colors.js	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/js/colors.js	(from http://44.203.154.21:8000/)
00:43:52	5685/5685	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2007:43:52%20GMT	http://44.203.154.21:8000/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/'js/popper.min.48.delayed	(from http://44.203.154.21:8000/)
00:43:54	13776/13776	---M--	200	added ('OK')	text/javascript	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/js/bootstrap-datepicker.js	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/js/bootstrap-datepicker.js	(from http://44.203.154.21:8000/)
00:43:56	5138/5138	---M--	200	added ('OK')	text/javascript	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/js/jquery.nav.js	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/js/jquery.nav.js	(from http://44.203.154.21:8000/)
00:43:58	8411/8411	---M--	200	added ('OK')	text/javascript	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/js/slicknav.min.js	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/js/slicknav.min.js	(from http://44.203.154.21:8000/)
00:43:59	2035/2035	---M--	200	added ('OK')	text/javascript	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/js/jquery.scrollUp.min.js	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/js/jquery.scrollUp.min.js	(from http://44.203.154.21:8000/)
00:44:00	2948/2948	---M--	200	added ('OK')	text/javascript	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/js/niceselect.js	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/js/niceselect.js	(from http://44.203.154.21:8000/)
00:44:02	5318/5318	---M--	200	added ('OK')	text/javascript	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/js/tilt.jquery.min.js	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/js/tilt.jquery.min.js	(from http://44.203.154.21:8000/)
00:44:11	53661/53661	---M--	200	added ('OK')	text/javascript	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/js/owl-carousel.js	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/js/owl-carousel.js	(from http://44.203.154.21:8000/)
00:44:12	1067/1067	---M--	200	added ('OK')	text/javascript	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/js/jquery.counterup.min.js	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/js/jquery.counterup.min.js	(from http://44.203.154.21:8000/)
00:44:17	23103/23103	---M--	200	added ('OK')	text/javascript	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/js/steller.js	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/js/steller.js	(from http://44.203.154.21:8000/)
00:44:19	8182/8182	---M--	200	added ('OK')	text/javascript	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/js/wow.min.js	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/js/wow.min.js	(from http://44.203.154.21:8000/)
00:44:21	386294/386294	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/img/contact-img.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/img/contact-img.png	(from http://44.203.154.21:8000/)
00:44:22	8044/8044	---M-Z	200	added ('OK')	application/javascript	etag:%225eb0402f-1f6c%22	http://cdnjs.cloudflare.com/ajax/libs/waypoints/2.0.3/waypoints.min.js	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/cdnjs.cloudflare.com/ajax/libs/waypoints/2.0.3/waypoints.min.js	(from http://44.203.154.21:8000/)
00:44:23	20221/20221	---M--	200	added ('OK')	text/javascript	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/js/jquery.magnific-popup.min.js	(from http://44.203.154.21:8000/)
00:44:23	548/548	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2007:44:24%20GMT	https://cdnjs.cloudflare.com/ajax/libs/owl-carousel/2.3.4/owl.carousel.min.js	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/cdnjs.cloudflare.com/ajax/libs/owl-carousel/2.3.4/owl.carousel.min.55.delayed	(from http://44.203.154.21:8000/)
00:44:25	18873/18873	---M-Z	200	added ('OK')	application/javascript	etag:W/%2249b9-9uMDnVtkfnyfeSk9x8RssoYAPWw%22	https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.3/dist/umd/popper.min.js	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/cdn.jsdelivr.net/npm/@popperjs/core@2.9.3/dist/umd/popper.min.js	(from http://44.203.154.21:8000/)
00:44:29	60044/60044	---MCZ	200	added ('OK')	application/javascript	etag:W/%2202d223393e00c273efdcb1ade8f4f8b1%22	https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/stackpath.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js	(from http://44.203.154.21:8000/)
00:44:30	7248/7248	---M--	200	added ('OK')	text/javascript	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/js/main.js	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/js/main.js	(from http://44.203.154.21:8000/)
00:44:40	93064/93064	---M--	200	added ('OK')	text/javascript	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/js/bootstrap.min.js	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/js/bootstrap.min.js	(from http://44.203.154.21:8000/)
00:44:58	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/static/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/fonts/fontawesome-webfont3e6e.eot	(from http://44.203.154.21:8000/static/css/font-awesome.min.css)
00:45:07	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/static/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/fonts/fontawesome-webfontd41d.eot	(from http://44.203.154.21:8000/static/css/font-awesome.min.css)
00:45:11	77160/77160	---M--	200	added ('OK')	font/woff2	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/static/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/fonts/fontawesome-webfont3e6e.woff2	(from http://44.203.154.21:8000/static/css/font-awesome.min.css)
00:45:21	1831310/1831310	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/home_excos_img/PSN-YPG_Assets.zip_-_13.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/home_excos_img/PSN-YPG_Assets.zip_-_13.png	(from http://44.203.154.21:8000/)
00:45:26	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/static/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/fonts/fontawesome-webfont3e6e.svg	(from http://44.203.154.21:8000/static/css/font-awesome.min.css)
00:45:26	98024/98024	---M--	200	added ('OK')	font/woff	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/static/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/fonts/fontawesome-webfont3e6e.woff	(from http://44.203.154.21:8000/static/css/font-awesome.min.css)
00:45:27	1930/-1	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2007:45:27%20GMT	http://44.203.154.21:8000/static/css/fonts/icofont.woff	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/css/fonts/icofont.61.delayed	(from http://44.203.154.21:8000/static/css/icofont.css)
00:45:28	1930/-1	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2007:45:28%20GMT	http://44.203.154.21:8000/static/css/owl.video.play.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/css/owl.video.play.62.delayed	(from http://44.203.154.21:8000/static/css/owl-carousel.css)
00:45:41	165548/165548	---M--	200	added ('OK')	font/ttf	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/static/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/fonts/fontawesome-webfont3e6e.ttf	(from http://44.203.154.21:8000/static/css/font-awesome.min.css)
00:45:42	1918/-1	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2007:45:42%20GMT	http://44.203.154.21:8000/static/css/img/fun-bg.jpg	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/css/img/fun-bg.64.delayed	(from http://44.203.154.21:8000/static/css/style.css)
00:45:43	1924/-1	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2007:45:43%20GMT	http://44.203.154.21:8000/static/css/img/video-bg.jpg	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/css/img/video-bg.65.delayed	(from http://44.203.154.21:8000/static/css/style.css)
00:45:44	1921/-1	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2007:45:44%20GMT	http://44.203.154.21:8000/static/css/img/call-bg.jpg	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/css/img/call-bg.66.delayed	(from http://44.203.154.21:8000/static/css/style.css)
00:45:45	1927/-1	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2007:45:45%20GMT	http://44.203.154.21:8000/static/css/img/signup-bg.jpg	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/css/img/signup-bg.67.delayed	(from http://44.203.154.21:8000/static/css/style.css)
00:45:45	1924/-1	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2007:45:45%20GMT	http://44.203.154.21:8000/static/css/img/testi-bg.jpg	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/css/img/testi-bg.68.delayed	(from http://44.203.154.21:8000/static/css/style.css)
00:45:47	1927/-1	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2007:45:47%20GMT	http://44.203.154.21:8000/static/css/img/client-bg.jpg	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/css/img/client-bg.69.delayed	(from http://44.203.154.21:8000/static/css/style.css)
00:45:47	1939/-1	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2007:45:47%20GMT	http://44.203.154.21:8000/static/css/img/blockqoute-bg.jpg	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/css/img/blockqoute-bg.6a.delayed	(from http://44.203.154.21:8000/static/css/style.css)
00:45:48	1927/-1	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2007:45:48%20GMT	http://44.203.154.21:8000/static/css/img/about-img.jpg	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/css/img/about-img.6b.delayed	(from http://44.203.154.21:8000/static/css/style.css)
00:45:49	1933/-1	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2007:45:49%20GMT	http://44.203.154.21:8000/static/css/img/mission-img.jpg	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/css/img/mission-img.6c.delayed	(from http://44.203.154.21:8000/static/css/style.css)
00:45:50	142707/142707	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/img/bread-bg.jpg	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/img/bread-bg.jpg	(from http://44.203.154.21:8000/static/css/normalize.css)
00:45:50	5700/5700	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2007:45:50%20GMT	http://44.203.154.21:8000/home/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/home/'js/popper.min.6d.delayed	(from http://44.203.154.21:8000/home/)
00:45:51	5712/5712	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2007:45:51%20GMT	http://44.203.154.21:8000/whoweare/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/whoweare/'js/popper.min.6e.delayed	(from http://44.203.154.21:8000/whoweare/)
00:45:52	5712/5712	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2007:45:52%20GMT	http://44.203.154.21:8000/whatwedo/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/whatwedo/'js/popper.min.6f.delayed	(from http://44.203.154.21:8000/whatwedo/)
00:45:53	13304/13304	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2007:45:52%20GMT	http://44.203.154.21:8000/whypsn_article_detail/3/	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/whypsn_article_detail/3/index.html	(from http://44.203.154.21:8000/whypsn/)
00:46:02	59788/59788	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/%20why_psnypg_images/improve.jpg	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/%20why_psnypg_images/improve.jpg	(from http://44.203.154.21:8000/whypsn/)
00:46:03	13253/13253	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2007:46:03%20GMT	http://44.203.154.21:8000/whypsn_article_detail/2/	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/whypsn_article_detail/2/index.html	(from http://44.203.154.21:8000/whypsn/)
00:46:26	201105/201105	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/%20why_psnypg_images/inno.jpg	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/%20why_psnypg_images/inno.jpg	(from http://44.203.154.21:8000/whypsn/)
00:46:27	13292/13292	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2007:46:27%20GMT	http://44.203.154.21:8000/whypsn_article_detail/1/	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/whypsn_article_detail/1/index.html	(from http://44.203.154.21:8000/whypsn/)
00:46:28	5706/5706	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2007:46:28%20GMT	http://44.203.154.21:8000/whypsn/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/whypsn/'js/popper.min.73.delayed	(from http://44.203.154.21:8000/whypsn/)
00:46:50	537868/537868	---M--	200	added ('OK')	font/woff2	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/fonts/icofont.woff2	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/fonts/icofont.woff2	(from http://44.203.154.21:8000/static/css/icofont.css)
00:46:51	5715/5715	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2007:46:51%20GMT	http://44.203.154.21:8000/ourimpact/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/ourimpact/'js/popper.min.75.delayed	(from http://44.203.154.21:8000/ourimpact/)
00:47:41	601239/601239	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/%20why_psnypg_images/policy.jpg	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/%20why_psnypg_images/policy.jpg	(from http://44.203.154.21:8000/whypsn/)
00:47:42	13670/13670	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2007:47:42%20GMT	http://44.203.154.21:8000/excos_users_article/1/	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/1/index.html	(from http://44.203.154.21:8000/excos_user/)
00:47:48	2567718/2567718	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/home_excos_img/PSN-YPG_Assets.zip_-_14.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/home_excos_img/PSN-YPG_Assets.zip_-_14.png	(from http://44.203.154.21:8000/)
00:47:49	13678/13678	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2007:47:49%20GMT	http://44.203.154.21:8000/excos_users_article/2/	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/2/index.html	(from http://44.203.154.21:8000/excos_user/)
00:47:52	517303/517303	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/img/impact.jpg	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/img/impact.jpg	(from http://44.203.154.21:8000/ourimpact/)
00:47:53	13668/13668	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2007:47:53%20GMT	http://44.203.154.21:8000/excos_users_article/3/	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/3/index.html	(from http://44.203.154.21:8000/excos_user/)
00:52:21	2033043/2033043	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/excos_images/PSN-YPG_Assets.zip_-_1.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/excos_images/PSN-YPG_Assets.zip_-_1.png	(from http://44.203.154.21:8000/excos_user/)
00:52:22	13705/13705	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2007:52:22%20GMT	http://44.203.154.21:8000/excos_users_article/4/	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/4/index.html	(from http://44.203.154.21:8000/excos_user/)
00:52:48	1818918/1818918	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/excos_images/PSN-YPG_Assets.zip_-_4.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/excos_images/PSN-YPG_Assets.zip_-_4.png	(from http://44.203.154.21:8000/excos_user/)
00:52:49	13702/13702	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2007:52:49%20GMT	http://44.203.154.21:8000/excos_users_article/7/	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/7/index.html	(from http://44.203.154.21:8000/excos_user/)
00:53:16	2012998/2012998	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/excos_images/PSN-YPG_Assets.zip_-_3.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/excos_images/PSN-YPG_Assets.zip_-_3.png	(from http://44.203.154.21:8000/excos_user/)
00:53:17	13665/13665	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2007:53:17%20GMT	http://44.203.154.21:8000/excos_users_article/8/	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/8/index.html	(from http://44.203.154.21:8000/excos_user/)
00:53:18	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Apr%202025%2007:53:18%20GMT	http://44.203.154.21:8000/excos_user/None	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_user/None.7c.delayed	(from http://44.203.154.21:8000/excos_user/)
00:53:19	13204/13204	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2007:53:18%20GMT	http://44.203.154.21:8000/excos_user/None/	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_user/None/index.html	(from http://44.203.154.21:8000/excos_user/)
00:54:27	2499556/2499556	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/excos_images/PSN-YPG_Assets.zip_-_2.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/excos_images/PSN-YPG_Assets.zip_-_2.png	(from http://44.203.154.21:8000/excos_user/)
00:54:28	13707/13707	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2007:54:28%20GMT	http://44.203.154.21:8000/excos_users_article/9/	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/9/index.html	(from http://44.203.154.21:8000/excos_user/)
00:57:15	1456748/1456748	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/excos_images/PSN-YPG_Assets.zip_-_7.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/excos_images/PSN-YPG_Assets.zip_-_7.png	(from http://44.203.154.21:8000/excos_user/)
00:57:16	13674/13674	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2007:57:16%20GMT	http://44.203.154.21:8000/excos_users_article/10/	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/10/index.html	(from http://44.203.154.21:8000/excos_user/)
00:58:01	1923613/1923613	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/excos_images/PSN-YPG_Assets.zip_-_6.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/excos_images/PSN-YPG_Assets.zip_-_6.png	(from http://44.203.154.21:8000/excos_user/)
00:58:02	13691/13691	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2007:58:02%20GMT	http://44.203.154.21:8000/excos_users_article/11/	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/11/index.html	(from http://44.203.154.21:8000/excos_user/)
00:58:49	1604567/1604567	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/excos_images/PSN-YPG_Assets.zip_-_8.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/excos_images/PSN-YPG_Assets.zip_-_8.png	(from http://44.203.154.21:8000/excos_user/)
00:58:50	13709/13709	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2007:58:50%20GMT	http://44.203.154.21:8000/excos_users_article/12/	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/12/index.html	(from http://44.203.154.21:8000/excos_user/)
00:59:10	2513724/2513724	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/excos_images/PSN-YPG_Assets.zip_-_5.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/excos_images/PSN-YPG_Assets.zip_-_5.png	(from http://44.203.154.21:8000/excos_user/)
00:59:11	13721/13721	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2007:59:11%20GMT	http://44.203.154.21:8000/excos_users_article/13/	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/13/index.html	(from http://44.203.154.21:8000/excos_user/)
01:02:48	1760231/1760231	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/excos_images/PSN-YPG_Assets.zip_-_10.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/excos_images/PSN-YPG_Assets.zip_-_10.png	(from http://44.203.154.21:8000/excos_user/)
